x,y,user
52385.3145521472,158195.277277831,P5
61249.1278980651,160547.686879978,P5
65797.2173742331,161942.298732072,P5
51832.9905049551,168461.608461025,P5
73083.3444001887,178380.509539182,P5
71756.9452156677,197731.014324108,P5
68844.691148655,172100.372374236,P5
59018.648826805,127275.936044102,P5
50008.8628069844,128504.423792314,P5
63022.9981689476,108884.567231177,P5
53082.7344218971,126198.759667176,P5
53767.3707220387,127312.114182281,P5
51943.7506748466,124502.309547444,P5
54145.385951864,126915.769757768,P5
54241.7472996696,127505.925636811,P5
49773.1282453987,127831.713462758,P5
64260.9276677678,122560.641792147,P5
64826.9121359131,115809.911957369,P5
85911.4949768758,122136.33314348,P5
87296.3201510146,108121.549992927,P5
20526.95153563,114265.37310152,P5
26978.592981595,106995.182423018,P5
29231.5471373289,135461.562826166,P5
20921.4884907975,146834.465123556,P5
20948.2555318546,146609.643836302,P5
21448.7991996224,146556.114958384,P5
22685.344196319,145706.713186115,P5
20145.567350637,142755.795354147,P5
14178.08629731,142329.08713509,P5
8639.52400188768,139903.675218404,P5
10905.5847777253,123880.497797494,P5
8759.65263614912,129853.351515841,P5
9628.84306937234,130580.975090847,P5
8982.00367720622,130035.257409593,P5
9616.01334969325,129661.385884688,P5
9808.22839452572,130009.508173491,P5
10410.4868183105,130700.03069863,P5
10206.9188560641,130329.250927881,P5
9754.00206134969,129834.939427661,P5
17193.3934723926,128464.600152967,P5
17262.5262784332,124143.804502148,P5
33416.7124568192,114662.686583306,P5
30202.7292269938,119796.475140293,P5
30884.8734233128,122263.510374119,P5
26779.963076923,117999.519937711,P5
44305.221708353,120991.322757469,P5
42940.7948655026,125569.287750215,P5
45025.3935630014,127992.346242096,P5
46378.3290382255,127461.441293438,P5
43665.0279263803,126436.96317391,P5
42201.1476809816,127372.795625783,P5
47192.7393374233,128488.595856861,P5
46913.9929098631,127512.939765641,P5
47957.9075110901,127727.055277312,P5
48153.3069108069,127906.377018337,P5
46065.477708353,127587.880194726,P5
45955.7328400188,127502.233990058,P5
45701.4459499764,128214.168066364,P5
45886.1385332704,128361.372480638,P5
46586.7889079754,128086.667816634,P5
43317.056392638,128752.548599697,P5
42583.5933176026,130152.144174908,P5
38419.5647305332,131809.508984644,P5
41222.5354299197,131378.3246439,P5
41707.6649740443,132113.83911384,P5
40914.8529079754,132015.364436705,P5
41539.586416234,133171.81892765,P5
41684.1284379424,133420.728209968,P5
41237.1188522888,133209.289142193,P5
42789.6072336007,133401.993102697,P5
42998.3901538461,133501.021526845,P5
42990.360041529,133509.050858532,P5
41764.9372118924,134190.159684451,P5
40584.326100991,134411.243179368,P5
41577.3833242095,135390.821645263,P5
41117.8670693723,136442.341077256,P5
40875.3484473808,136794.754905409,P5
39719.012273714,136381.336614663,P5
38867.8203680981,135345.552826955,P5
39213.1151977347,136252.867307661,P5
41951.3834978763,136373.307282975,P5
42609.852707881,136488.394370499,P5
44039.3050004719,134660.890791036,P5
54622.3007833883,130827.438657191,P5
51132.0632298253,132929.462318319,P5
56781.7548957055,126251.319487822,P5
56789.6465578102,124290.501314993,P5
71096.5838527607,128424.638076866,P5
79631.9471448796,108677.419702752,P5
92155.5072543652,129239.522951995,P5
53659.1488060405,162681.689431103,P5
47584.3688381312,163527.214974282,P5
48198.6724303917,162059.185497388,P5
47871.8837791411,155893.535527368,P5
50527.2665521472,157377.623667637,P5
50913.1272940066,157409.279538544,P5
49696.5652779613,157919.14210071,P5
46480.5052949504,158581.561964942,P5
46189.621398773,158574.409399358,P5
46861.1972288815,157934.923890579,P5
38957.6284058518,159208.265146839,P5
33479.707303445,164382.477235771,P5
35339.3705559226,161411.34763783,P5
38962.4280132137,159028.251222049,P5
39818.3733761208,159374.389250722,P5
39049.8362472864,159610.931516417,P5
45664.6643435582,160659.036175163,P5
71096.2608022652,172857.390686513,P5
79858.8670429448,171323.326878325,P5
73734.1065483718,171959.997506456,P5
75184.6955733836,172229.395428252,P5
73694.3713374233,171049.175961335,P5
74734.5477829164,173918.508400063,P5
79854.1597357244,184377.035942333,P5
59705.1772798489,181583.151534117,P5
70990.1617895233,180718.660155746,P5
77155.3497461066,181586.658598533,P5
77143.2584275601,181633.450221126,P5
82629.7634431335,184520.179545178,P5
79611.6872638036,183646.782069015,P5
81273.9205134497,185092.061772794,P5
80844.3095044832,183438.019445136,P5
90959.7589202454,181007.393077411,P5
78558.773398773,183535.940375258,P5
75071.7663501651,182338.047149511,P5
66400.0757489381,180751.100501587,P5
67329.9073751769,187461.40680442,P5
69331.0667446908,187946.489187758,P5
75981.3842453987,182711.641800909,P5
70604.5317980179,175152.441327236,P5
72585.4774365266,178406.53564879,P5
92132.1553185465,177355.523818226,P5
76789.9334856064,183782.865397446,P5
77901.6886908919,182711.641800909,P5
74606.8505370457,182671.218268964,P5
73919.5836828692,184429.641908562,P5
78366.6045040113,184045.618355087,P5
81479.5190788107,183964.771291197,P5
93243.910523832,183398.84184397,P5
77517.6278017933,182954.182992578,P5
93931.1773780084,182974.39475855,P5
86593.5930231241,180852.159331449,P5
93221.8507899952,183098.803254124,P5
91296.9313374233,182874.858732974,P5
93598.3430674846,183876.679370555,P5
94102.3018404908,183372.769588778,P5
93423.6650495516,183753.193786669,P5
94121.4541198678,183458.46193903,P5
94437.3052043416,183073.054018023,P5
91982.2598886267,183612.680482135,P5
91144.5438036809,183456.754552407,P5
86430.4294478527,184990.379977543,P5
84167.1146012269,185240.235244341,P5
72443.9813194903,182266.383056919,P5
75193.0487361963,181579.183013858,P5
73919.5836828692,179659.065246481,P5
75211.6472147239,182606.106849359,P5
75293.9789410099,182270.120849257,P5
72997.3668183105,182298.223510163,P5
72447.304124587,183538.755255907,P5
75314.0542218027,181788.360947997,P5
75679.4243322321,181896.75692578,P5
77560.2704672015,182341.646505095,P5
72479.8860745634,181708.344504627,P5
75026.8161812175,182247.324930557,P5
74447.355892402,182206.901398612,P5
74528.2108164228,182341.646505095,P5
74177.8394789995,182867.152420377,P5
73948.7505276073,186033.662422718,P5
73948.7505276073,186020.18791207,P5
72857.209053327,186343.576167628,P5
72196.8938404907,186437.897742166,P5
72210.3696611609,186532.219316703,P5
74986.3887192071,178434.0384171,P5
35610.6868220858,110879.348554132,P6
48972.7937177914,133608.07928268,P6
44979.520392638,142822.429578037,P6
27777.7276073619,119018.691315031,P6
40064.7224539877,116254.386226424,P6
14722.795582822,101818.570763697,P6
19330.4186503067,98747.1206652454,P6
30117.8130967437,108221.455183179,P6
24601.310535158,107840.154219184,P6
24256.4772062293,99467.8224025896,P6
20496.7232392638,99316.2341577967,P6
12128.2386031146,101256.563691146,P6
10550.0446323737,108576.591600812,P6
24416.6641019348,103847.038363273,P6
19819.8863010854,107374.314544546,P6
18769.8337404436,109138.783255702,P6
28957.0003662104,118939.874656856,P6
28269.7335120339,124275.780873566,P6
13936.0291760264,134949.392984779,P6
8741.1003076923,134747.275325055,P6
20527.0438357716,144996.717224355,P6
23746.011273242,144502.636452057,P6
42865.8010004719,130521.031976696,P6
41445.07107126,130273.322479574,P6
36189.9625106182,133821.641047338,P6
43419.0941991505,128664.641261392,P6
19101.9757999056,146127.607061536,P6
23801.2529079754,145268.19169745,P6
18781.4635582822,146837.510732128,P6
15883.7006134969,148160.273909293,P6
18502.486380368,144722.889326455,P6
15970.0473959414,143411.108798379,P6
17546.7184143463,144381.273565054,P6
38617.4100840018,132741.188333919,P6
38098.7755884851,132094.042658127,P6
38112.2514091552,132619.548573409,P6
42599.6996923076,134398.18397898,P6
45594.1008853232,127792.351279255,P6
52176.3931816894,125246.683969591,P6
46900.6093893345,126883.837013355,P6
44545.5712770174,126725.3269309,P6
52398.6057725342,124603.091503799,P6
36252.2651061821,164313.812606166,P6
39921.0572836243,155521.694408177,P6
41188.5228277489,157426.537987114,P6
35404.1191052383,161728.644676246,P6
40178.990029259,157162.216079603,P6
33346.7489495044,160759.910422688,P6
39546.3648588957,157047.082846495,P6
44175.5861595092,154345.166588013,P6
42312.7385521472,154912.065092512,P6
46259.8156564417,158285.261167434,P6
50405.9841661161,154978.607025234,P6
54803.1629108069,157495.248762303,P6
36579.5614082114,165586.738552167,P6
42155.1822104766,168791.410952816,P6
58001.6858669183,170898.92593849,P6
50303.0233581878,174730.993704802,P6
63141.5577008022,167654.706771999,P6
60227.5037810287,166411.960038204,P6
45693.8311882963,178114.572536217,P6
65986.2480641812,175851.454639906,P6
70999.2533534686,171324.019062092,P6
69427.6126927796,183343.51328826,P6
79615.3331193959,178654.383582666,P6
72785.6764436054,182570.990059622,P6
67085.4043001415,187482.449190912,P6
65452.9378461538,187102.486448865,P6
77750.0395582822,189158.87212701,P6
82843.8997715903,187514.981827922,P6
85933.4162605002,188915.223441316,P6
89315.8472487022,178822.81496577,P6
91970.4454705049,167794.943203027,P6
58617.7893119396,179467.238052081,P6
51387.180821142,169707.816113651,P6
52003.4227163756,170310.339009317,P6
63252.3640207645,163852.679781138,P6
83954.5012251061,153150.226679668,P6
81983.6624521,151907.203072366,P6
59940.5887909391,161245.038951609,P6
87385.2051873525,146436.551749173,P6
90659.8296101934,144678.128109575,P6
58095.7858612553,147148.070515219,P6
72020.0006191599,131177.729788461,P6
90039.5726588013,123812.063895811,P6
40349.2376403964,126337.288711581,P6
77178.7478319962,129005.518693443,P6
72509.375969797,128439.589246216,P6
90336.4099141104,126986.510938671,P6
90983.2493062765,121509.122360154,P6
88496.960392638,120572.274705425,P6
80610.3286455875,122773.096062779,P6
90393.7744521,122025.2607218,P6
90717.1941481831,127522.86106629,P6
93688.6126059462,111575.777714076,P6
46250.0164580776,131277.219668453,P7
35608.0101179801,118348.934302877,P7
49508.1345389334,119242.866564104,P7
38847.6066370929,115134.755911839,P7
32568.0588050967,117250.484811538,P7
18985.1238206701,116840.988895467,P7
36731.672041529,104052.063194815,P7
34137.9457630958,110194.501935876,P7
31630.8893176026,110429.013795857,P7
12074.7045210004,109423.870676198,P7
28038.1524568192,134867.484572448,P7
30480.6680283152,126000.541309335,P7
30666.0759377064,129558.204357943,P7
29753.6428881547,128054.41205313,P7
28557.2023029731,140524.702493418,P7
28435.9199169419,140120.467173971,P7
24918.7307220386,144162.820368448,P7
23631.466797546,144818.872142031,P7
23793.4535460122,145042.632080844,P7
26421.2385766871,143824.850108216,P7
24561.3907239263,144346.756667914,P7
24519.3941595092,144250.773852337,P7
26217.2552638036,143830.849034189,P7
24201.4201717791,143368.931734227,P7
22635.9174705049,144708.030448274,P7
22073.8096083058,145462.787626914,P7
22095.2232411514,145430.670300164,P7
22294.3607966021,147605.46554791,P7
22101.638100991,146613.750793315,P7
22337.1880622935,146929.571173029,P7
22358.6016951392,146956.335611988,P7
22029.3670901368,146916.18895355,P7
21892.8551807456,147960.002072946,P7
24533.1930306748,152044.57847716,P7
23104.2483888626,153454.556808864,P7
21556.928815479,152371.981398562,P7
25720.9574025483,150593.345992992,P7
25613.1508371873,150499.024418454,P7
30114.0749410099,151334.444078646,P7
39262.0342727701,156889.40338456,P7
35569.6594091552,159382.187854488,P7
39156.3506106654,158327.622813924,P7
43994.1702312411,157731.237280985,P7
35945.5517357244,163314.991431572,P7
31589.2158036809,166703.553986102,P7
33056.0958036809,166514.587817936,P7
34458.7810552147,161260.72845031,P7
37257.5520981595,160765.817057492,P7
36816.5881717791,159281.082879041,P7
36897.5815460122,159263.086101121,P7
40623.8767116564,155841.898618411,P7
39120.9996564417,157668.571577354,P7
39138.998184049,157740.558689036,P7
39605.1600490797,158334.452360417,P7
40372.7741764983,158533.893576245,P7
39854.8319320434,157927.679033826,P7
51720.0612817366,152312.222866749,P7
54853.1895875412,154798.270081353,P7
72257.4888834355,171496.649693376,P7
70882.4013742331,174285.91954315,P7
73368.6902878716,173558.295968144,P7
65955.3275167532,172155.470202024,P7
61107.3087305332,174537.182250273,P7
69443.0268164228,182440.028891061,P7
76807.7474129306,183669.439550961,P7
93657.1382576687,167274.651738783,P7
74290.6302520056,121240.232039786,P7
86989.0991297781,129022.407977337,P7
54730.8918999528,129143.263262912,P7
55550.1479565832,121662.141118064,P7
50979.3526455875,125953.080575768,P7
47583.4458367154,126862.610044525,P7
45610.7610608777,127953.353223268,P7
44313.6671713072,128367.325261027,P7
42033.1614233128,128837.133455924,P7
41145.2340613497,127967.28918976,P7
41115.2365153374,127367.396592406,P7
42711.1059631901,126431.564140534,P7
41049.2419141104,126551.542660005,P7
74125.9667994336,118646.11186649,P7
72988.3675545068,118327.615042879,P7
86685.0624634261,125880.539717072,P7
86958.0862822085,125152.546977391,P7
72029.9690344502,114211.152039836,P7
88967.0450136857,125811.552068377,P7
89194.564862671,125766.052522147,P7
76617.1014705049,113480.021400415,P7
88633.2877017461,120375.740661415,P7
88538.9569570552,120497.011257249,P7
91471.8401057102,123866.238811911,P7
91040.6138442661,126156.905622115,P7
92927.228738084,124364.795705897,P7
92927.228738084,124674.709450806,P7
92374.7200906087,125038.521238309,P7
90663.2908655026,123111.666215608,P7
92159.1069598867,127322.496938774,P7
91747.9098291647,126833.58447193,P7
91653.5790844738,123828.768597369,P7
90818.7704539877,124304.944882914,P7
90260.8160981595,127274.413239817,P7
94291.2863803681,124221.559811882,P7
91627.5042944785,124320.542090446,P7
88453.2562756016,123941.64069684,P7
67924.6433374233,94799.919665825,P7
58341.6272883435,108729.333485215,P7
35917.8616932515,113182.936127971,P7
38068.085791411,114257.94366243,P7
41543.3245719679,112475.893483613,P7
28829.90307126,117322.379632052,P7
28405.9223709296,118085.535307055,P7
28789.9832600283,117438.758795938,P7
29652.0665823501,112951.746750068,P7
26757.1187918829,110680.922541161,P7
26199.5567116564,109958.7902907,P7
28087.856083058,120049.952835467,P7
62941.9586446437,156580.412551338,P7
58522.074065125,159770.549092898,P7
58190.6704067956,160656.544313605,P7
53309.054369042,156806.202895865,P7
55704.3814931571,152137.284956244,P7
50398.2771042944,156108.896969818,P7
52423.1114601226,152787.245512684,P7
51847.1585766871,152991.208995785,P7
56298.7944049079,154658.910416429,P7
55220.6364511562,153647.90680755,P7
50227.5679924492,154662.786645519,P7
53361.9885002359,155278.64561508,P7
49548.3312505899,157146.157416227,P7
51502.3252477583,156688.024054187,P7
51488.8494270882,156714.973075483,P7
61690.0456743747,155569.639670381,P7
61541.8116470033,155515.741627788,P7
57472.1138046248,154815.067074079,P7
56043.6768135913,155057.608265747,P7
55828.0636828692,155623.537712974,P7
48358.4439754601,120861.561374102,P8
25627.5035092024,131918.781728531,P8
48204.8565398773,121475.851393793,P8
42214.9465521472,145279.589656799,P8
46628.7854723926,153330.748205887,P8
46833.5533364794,152375.257735055,P8
56730.666767343,130262.478267237,P8
47720.8807475224,133606.694915148,P8
44376.3389674374,160974.67197254,P8
45048.9300991033,160963.458595528,P8
45191.8107182633,163618.167921157,P8
43948.666261444,162344.826664897,P8
42584.2394185936,159070.52057737,P8
36762.6848890986,164588.332687832,P8
36944.6084681453,163375.626729489,P8
37278.135029731,162981.497293027,P8
41252.7175762151,155479.748071947,P8
43166.2841113732,154415.261730734,P8
34420.4764964605,162998.525013675,P8
35538.9696120811,162607.764204876,P8
36570.6082944785,162691.472294999,P8
35947.2592883435,162611.086686953,P8
70340.968743747,184866.548301773,P8
75475.2564190656,187777.042601797,P8
69692.0987484662,183946.266911848,P8
68280.4142331288,183216.013038531,P8
69087.7174214252,185715.442472614,P8
83190.5791033506,184229.139344293,P8
85030.028624823,183784.4804929,P8
81047.9236168003,180126.150851898,P8
82972.3354185936,179013.0732103,P8
82568.0607984898,178999.598699651,P8
83282.2792940066,188189.214961764,P8
87446.3078810759,189860.054282148,P8
86759.0410268994,188539.552238619,P8
87985.3407078811,188889.889515473,P8
88911.0649778197,187986.451263858,P8
91364.0335403492,184208.050812216,P8
92886.8012760736,184585.337110368,P8
96040.1433128834,188546.843240956,P8
89362.8741708352,183718.215433685,P8
95063.1463142992,187416.968606632,P8
95851.4818235016,188750.945160809,P8
88068.7800358659,185263.261890962,P8
94580.4627239263,187351.257294429,P8
96038.3434601226,188221.101560593,P8
94768.2473619632,185832.329237929,P8
93154.379386503,185916.314201558,P8
95972.7642095328,186371.863410872,P8
96296.1839056158,188096.600773849,P8
94948.6018386031,186157.517171279,P8
90649.8150448324,185483.791638866,P8
94220.9075224162,186346.160320355,P8
94935.1260179329,186251.838745817,P8
89999.6066974988,186734.475413181,P8
96094.0465955639,186643.522466305,P8
69108.7157036337,171848.509774517,P8
52016.2524360547,151768.950901468,P8
49454.5081566776,149118.671551943,P8
54639.3301595092,156394.907302002,P8
60157.6787239263,156061.413163458,P8
66434.0422010382,157910.789749932,P8
60339.602302973,154272.671874902,P8
62674.2882340726,154515.21306657,P8
41512.7270750354,138867.845285111,P8
40178.6208286927,135199.409761123,P8
21197.9274148183,136321.16277259,P8
71904.2100915526,152820.931789305,P8
65112.3964738084,155397.931950785,P8
62747.389946201,155670.790791412,P8
62838.3517357244,155337.296652867,P8
62189.1125398773,154339.767554637,P8
62351.0992883435,154447.74822216,P8
62276.1054233128,154306.173569185,P8
62448.7989882019,154327.262101261,P8
62476.9043813119,154419.599415669,P8
62963.0492269938,154394.957673593,P8
60838.2999679093,150955.681121794,P8
21680.2418046248,131674.394713486,P8
31645.611190184,128170.92965377,P8
35909.4162302973,140458.068269528,P8
29902.8922170835,144780.525161385,P8
26308.0786031146,149739.975700464,P8
22073.7173081642,147842.699997371,P8
22589.1674487966,147660.794103619,P8
22498.2056592732,147357.617614033,P8
21888.2863237376,146933.539693289,P8
19673.5444266163,145893.87967649,P8
19917.1706503067,145779.300190395,P8
21999.0003435582,145791.298042342,P8
19023.2437791411,147866.926429187,P8
17037.4062331288,145797.296968316,P8
17670.3544539877,145293.110313032,P8
21688.2257668711,142861.422596865,P8
30626.0638263331,137314.907932899,P8
28786.6143048607,137880.837380126,P8
37923.2207192071,136284.107868307,P8
48613.1923662104,118986.943152956,P8
51261.1911278905,121493.202133532,P8
49866.4436885323,122261.249240483,P8
51342.7383029731,122353.632700475,P8
51108.0190429447,122415.283201249,P8
52169.9321717791,120354.652129338,P8
52789.4968721094,121137.650405639,P8
50356.3728400188,123417.980604934,P8
49750.0993600755,124441.720395111,P8
48997.3455554506,127411.281043182,P8
47648.7020368098,129290.052366926,P8
47648.7020368098,129335.044311728,P8
38236.672,136426.974597646,P8
39091.6020613496,135455.148589933,P8
36220.8369079754,134555.309693902,P8
36256.8339631901,137641.757107288,P8
37678.7176441717,137623.760329368,P8
40657.4739631901,136795.908545019,P8
40107.5958697498,136107.093406503,P8
65688.4416573855,96972.1307608438,P8
38528.8480981595,132533.071748222,P9
31310.2386257668,109804.341019674,P9
48512.0314110429,119018.691315031,P9
48512.0314110429,166165.450326276,P9
41754.1842453987,159561.832614603,P9
45593.8701349693,123625.86646271,P9
45936.9959112789,127131.638801646,P9
46109.2279754601,128429.206489723,P9
47223.7983350637,128819.090532419,P9
45585.8400226522,128010.712184692,P9
45438.5289966965,127647.731017708,P9
46754.1290646531,128266.127994412,P9
48831.2514506842,128699.711905545,P9
48820.5446342614,128833.53410034,P9
50126.8223879188,127649.253821994,P9
46067.2314110429,125801.676913313,P9
53813.7976932515,127634.348798229,P9
54956.704196319,129964.931538949,P9
54551.7373251533,125861.666173048,P9
53273.8418650306,125672.700004881,P9
50115.1002699386,122712.23003694,P9
40984.0318640868,127264.768812675,P9
42116.0008003775,131576.612220117,P9
44083.4706182161,131509.239666876,P9
37113.1485266635,135865.059816263,P9
37490.471505427,133911.255772266,P9
28571.7395752713,138482.806528779,P9
29029.9174780556,137701.28491118,P9
26550.3664747522,143023.716617242,P9
19167.878100991,146667.371962401,P9
21014.0655327984,147058.132771201,P9
18596.3556243511,146819.283226285,P9
18124.7019008966,146846.232247581,P9
21475.243190184,146668.940912271,P9
21775.2186503067,146590.954874615,P9
18025.525398773,145445.160013669,P9
21147.5776875884,146167.70757439,P9
21400.2185584395,146560.583389141,P9
21903.9158143778,146172.722061229,P9
21231.2246908919,146385.79160632,P9
21042.8324102564,145926.581513976,P9
22093.3849299984,145937.410344452,P9
21326.6399622463,145978.141513626,P9
21421.7860248544,146168.045975342,P9
21252.0614478527,146498.971343021,P9
21803.6470939122,146395.759052553,P9
19856.7602076451,145930.242397006,P9
19489.5440943841,145677.595322351,P9
15660.7957715903,144702.193031846,P9
15819.5058650306,150318.687474573,P9
15979.0928098159,150216.105840425,P9
13117.9268711656,142830.228181803,P9
13448.4998282208,142716.248588306,P9
9921.38836809815,137758.136271175,P9
9454.02660122699,137951.90158012,P9
9693.4070184049,137393.401571984,P9
10494.3414969325,130326.066882556,P9
11429.6765191127,130831.257204301,P9
12221.8078716375,132278.532704606,P9
12532.340160453,132930.88129504,P9
14880.3980745634,126403.461479627,P9
31631.4892685228,128862.098217091,P9
35944.2133836715,125569.149313461,P9
45401.1935894289,153898.892641166,P9
39019.654100991,161429.944308348,P9
35713.5553298725,159815.494892115,P9
70927.3515431807,173807.389832799,P9
72349.742874941,181226.169293107,P9
47707.7741274185,169156.237943176,P9
76802.1171042944,184325.122159869,P9
73419.132315243,181173.101871034,P9
75639.2737706465,181208.495534278,P9
76204.1506370929,181807.188346437,P9
76158.4620670127,182134.591267839,P9
76823.3922869277,183241.900711386,P9
77857.66152336,183245.269339048,P9
77463.4937687588,183935.838009771,P9
77055.8501934875,184286.175286626,P9
77453.3869032562,181702.437869822,P9
77517.3970514393,181436.316284519,P9
75701.5302161397,181291.46529505,P9
76243.9319981123,183858.359573543,P9
75923.8812571967,184555.665499591,P9
76016.7813496932,183669.11653187,P9
74933.8699386503,187213.881889635,P9
63568.3535554506,186341.914926589,P9
83073.6809740443,183848.253690557,P9
91833.425910335,183464.091700329,P9
85788.6896385087,188893.581162226,P9
78535.467613025,182579.388555985,P9
84016.7115205285,185627.073678465,P9
83859.3397791411,187660.801874664,P9
84176.0215648891,187482.310754159,P9
80231.5750146295,186984.861354199,P9
83672.8934931571,186997.643681081,P9
84708.5933817838,186590.639626569,P9
83722.6432694667,186258.25298205,P9
83044.2372288815,186936.593072904,P9
82723.1250363379,186185.896705692,P9
84120.6414799433,186020.833950251,P9
83575.6552940066,187282.54651924,P9
83254.5431014629,187492.831947405,P9
85726.0178423784,187513.320586884,P9
86842.6649551675,187735.419284658,P9
81271.4284096271,178376.633310091,P9
71128.5658518169,177480.255332891,P9
86297.5403190184,181780.008597218,P9
85720.895184521,180857.466073657,P9
92755.9658253893,181741.569325403,P9
70535.906642756,170248.227052698,P9
78171.2512543652,168557.822004523,P9
77565.8546257668,169249.636606026,P9
55079.6941349693,125751.793536563,P9
92095.3737121283,124973.502109873,P9
93911.5635979235,110932.87743205,P9
79122.5888135913,121039.360310841,P9
88808.9348711656,124239.00284279,P9
90798.0952222746,122422.989513846,P9
93986.1421123171,126782.455164402,P9
89988.0691798018,127974.072590669,P9
90026.5121887682,104591.689658927,P9
91393.5234355828,124772.86110885,P9
89968.64,127519.769312134,P9
92506.8477432751,128359.342074923,P9
92209.8720377536,128275.587839216,P9
90184.3454308636,122001.634182582,P9
88943.1392770174,121506.722789764,P9
84484.0732873997,123352.269292732,P9
51237.5161415762,123309.538481566,P9
55616.6040585181,118403.847548328,P9
51866.9108069844,117365.571899061,P9
49635.3241340254,120049.583670792,P9
48070.975184521,121391.958721332,P9
47283.9318773006,121561.036142617,P9
44976.9821387446,123278.344066504,P9
47911.8035903728,123066.3973973,P9
47891.497559226,122817.672697321,P9
48086.5739084473,122604.110932663,P9
48249.0683076923,122502.913666047,P9
46713.6093025012,122055.209206084,P9
46433.2014723926,121976.069528817,P9
48221.9320660689,122392.118117875,P9
48642.4515110901,122172.926591918,P9
48928.8127003303,121627.208910664,P9
48955.7643416706,121452.040272236,P9
49696.9344785276,121647.420676636,P9
49339.8252307692,121532.887336126,P9
51247.0692062293,122706.000383044,P9
52445.1250438886,122624.784154479,P9
50581.4467352524,120286.033645318,P9
49827.5853289287,120362.173859597,P9
57354.1080736196,120991.138175131,P9
55769.6376932515,124091.383118256,P9
54230.763582822,126838.29132154,P9
47106.3464049079,126325.383150803,P9
46824.3694723926,126431.564140534,P9
44343.5724171779,129762.167841044,P9
42063.7589202454,130605.616832923,P9
37712.3148957055,131203.709752485,P9
37187.957791411,131545.648532977,P9
39987.6056857008,132641.790745096,P9
42084.9418027371,132603.859074709,P9
43685.1955073147,132310.78846811,P9
44446.5793751769,132273.733563827,P9
43170.5760679565,131971.756859436,P9
41792.3042038697,132740.773023659,P9
41990.2880075507,131560.599702326,P9
38919.46229731,136441.695039074,P9
37122.3785408211,135764.047131986,P9
39165.3960245398,135112.979081519,P9
41126.1279320434,135153.402613464,P9
38131.1267881076,133593.728005928,P9
37720.0219575271,133391.425763866,P9
36812.5731156205,132602.059396917,P9
37371.8196734308,133043.349620648,P9
37348.2369872581,133191.569237779,P9
36856.3695327984,134919.675228418,P9
36799.0972949504,135145.373281776,P9
37057.2146408683,134512.809610659,P9
35138.2946974988,133751.407467863,P9
34650.9499499764,133583.898996448,P9
35467.2985521472,131059.135636523,P9
37473.5344294478,131184.51318937,P9
30143.9340368098,131423.870335714,P9
26770.3638621991,128624.540748538,P9
29724.4298933459,128897.722608256,P9
27794.8954336951,139859.144729446,P9
23735.9044077395,143014.902810619,P9
24760.4359792354,142349.022027556,P9
23812.7442756017,144602.772370231,P9
22201.5530042472,147326.700072478,P9
22073.8096083058,143927.108723272,P9
22073.8096083058,144874.70829917,P9
20829.696,147134.457567818,P9
21645.9984521,147394.949391823,P9
22420.9965908447,146335.446773727,P9
22017.7372722982,146746.465494083,P9
21647.1522038697,147170.912579503,P9
21337.2083284568,147558.304760641,P9
23419.2226219915,148221.924410067,P9
24557.9294686172,148141.077346178,P9
23400.9471939594,147983.58246658,P9
22125.5438376592,147137.918486649,P9
21607.6938933459,147174.096624828,P9
21158.561404436,147470.720441427,P9
21205.0345257196,147483.964224153,P9
19900.3720245398,145829.183567144,P9
23560.5341387446,145433.254452891,P9
24758.5899764039,145174.37772434,P9
26230.7772345445,145489.090610029,P9
20925.8265974516,145905.323781424,P9
18554.4975101462,147598.312982326,P9
18209.2949806512,148029.774196576,P9
15653.5963605474,147312.717960401,P9
16968.4118773006,145551.341003401,P9
16014.0284134025,147764.483231793,P9
15042.523273242,146426.538157356,P9
13247.8393204341,145445.529178344,P9
12972.1849476168,144785.739612424,P9
13101.6358961774,144412.652562454,P9
13946.8744426616,143407.601733964,P9
17761.8700443605,144732.441462428,P9
17814.250374705,143434.735337598,P9
11564.6077885795,142068.826039007,P9
24900.5937442189,136324.531400252,P9
27572.1290420009,136377.368094404,P9
28630.8116658801,137128.618208629,P9
28203.9235110901,138135.976316339,P9
36432.0196319018,138344.23133879,P9
30122.6588541764,138279.581375029,P9
29071.8217423312,137936.950410771,P9
29575.5959150542,138643.623890454,P9
30232.5421727229,138940.063124716,P9
29107.3111467673,138643.623890454,P9
27629.1243794242,138286.1801936,P9
28147.9434752241,138276.074310613,P9
27551.638410571,137669.721331442,P9
28800.4131760264,138552.9016715,P9
28387.1392921189,138838.588984594,P9
27077.4002831524,141389.286162959,P9
26681.4326757904,141762.373212928,P9
23798.2070033034,145341.240157573,P9
36165.9644738084,150835.379583232,P9
38480.0674733364,156236.489510717,P9
58113.5536385087,166589.712829358,P9
52764.9911845209,175718.786084722,P9
70707.7695063709,173097.070851948,P9
71984.049714016,172431.605379145,P9
82325.9575271354,182516.861289107,P9
78403.2015101463,183843.546840947,P9
80422.267107126,179031.393007311,P9
86479.4638980651,177416.297552897,P9
95190.2897593204,180877.216383785,P9
94324.9759320434,181165.626286359,P9
92664.8194355828,182258.122997309,P9
87085.6450778669,183205.768718791,P9
92105.8497781972,182667.941932471,P9
93924.3933176026,182744.774330517,P9
94088.5029693251,183167.606320482,P9
94161.8815818782,183707.232784595,P9
93589.1592033978,183515.221007857,P9
